symbol,sector,signal_date,entry_date,exit_date,holding_days,setup_type,bias,entry_close,exit_close,raw_exit_close,stop_level,stopped,net_return_pct,gross_return_pct,mfe_pct,mae_pct,alpha_score,ifs_score,conviction_score,priority_score,macro_regime_prob,gamma_regime,structural_bias,suggested_strategy,price_source,trend_pass,trend_ret20_pct,trend_rs20_pct,alpha_score_bucket,macro_regime_bucket,ifs_bucket,rs20_bucket
POWERGRID,NIFTY ENERGY,2026-03-11,2026-03-12,2026-03-25,10,FLOOR_BOUNCE,Regime Transition,295.8,295.0,295.0,275.094,False,-0.4705,-0.2705,4.6315,-1.4875,37.53,32.0,31.1,328.06,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.5118056735179186,9.486696892577772,20-40,macro_25_50,ifs_30_60,rs_5_10
POWERGRID,NIFTY ENERGY,2026-03-11,2026-03-12,2026-04-06,15,FLOOR_BOUNCE,Regime Transition,295.8,295.15,295.15,275.094,False,-0.4197,-0.2197,4.6315,-4.1582,37.53,32.0,31.1,328.06,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.5118056735179186,9.486696892577772,20-40,macro_25_50,ifs_30_60,rs_5_10
POWERGRID,NIFTY ENERGY,2026-03-12,2026-03-13,2026-03-16,3,IV_SKEW_ACCUMULATION,Bullish Breakout,308.65,294.492,297.75,294.492,True,-4.7871,-4.5871,0.2754,-5.5889,34.9,2.7,32.3,29.27,30.1,LONG_GAMMA,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,3.10748853795213,12.026011223411114,20-40,macro_25_50,ifs_0_15,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-12,2026-03-13,2026-03-16,5,IV_SKEW_ACCUMULATION,Bullish Breakout,308.65,294.492,297.75,294.492,True,-4.7871,-4.5871,0.2754,-5.5889,34.9,2.7,32.3,29.27,30.1,LONG_GAMMA,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,3.10748853795213,12.026011223411114,20-40,macro_25_50,ifs_0_15,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-12,2026-03-13,2026-03-16,10,IV_SKEW_ACCUMULATION,Bullish Breakout,308.65,294.492,297.75,294.492,True,-4.7871,-4.5871,0.2754,-5.9452,34.9,2.7,32.3,29.27,30.1,LONG_GAMMA,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,3.10748853795213,12.026011223411114,20-40,macro_25_50,ifs_0_15,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-12,2026-03-13,2026-03-16,15,IV_SKEW_ACCUMULATION,Bullish Breakout,308.65,294.492,297.75,294.492,True,-4.7871,-4.5871,0.2754,-8.1484,34.9,2.7,32.3,29.27,30.1,LONG_GAMMA,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,3.10748853795213,12.026011223411114,20-40,macro_25_50,ifs_0_15,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-23,2026-03-24,2026-03-24,3,FLOOR_BOUNCE,Regime Transition,309.0,297.0,299.0,297.0,True,-4.0835,-3.8835,0.0,-6.0518,50.46,100.0,34.1,38.81,33.2,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.0536879076768813,13.01477702142767,40-60,macro_25_50,ifs_60_100,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-23,2026-03-24,2026-03-24,5,FLOOR_BOUNCE,Regime Transition,309.0,297.0,299.0,297.0,True,-4.0835,-3.8835,0.0,-6.0841,50.46,100.0,34.1,38.81,33.2,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.0536879076768813,13.01477702142767,40-60,macro_25_50,ifs_60_100,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-23,2026-03-24,2026-03-24,10,FLOOR_BOUNCE,Regime Transition,309.0,297.0,299.0,297.0,True,-4.0835,-3.8835,0.0,-8.2524,50.46,100.0,34.1,38.81,33.2,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.0536879076768813,13.01477702142767,40-60,macro_25_50,ifs_60_100,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-03-23,2026-03-24,2026-03-24,15,FLOOR_BOUNCE,Regime Transition,309.0,297.0,299.0,297.0,True,-4.0835,-3.8835,3.2201,-8.2524,50.46,100.0,34.1,38.81,33.2,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.0536879076768813,13.01477702142767,40-60,macro_25_50,ifs_60_100,rs_gt_10
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-04-15,3,FLOOR_BOUNCE,Regime Transition,301.1,312.45,312.45,297.0,False,3.5695,3.7695,4.085,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-04-17,5,FLOOR_BOUNCE,Regime Transition,301.1,318.1,318.1,297.0,False,5.446,5.646,5.9283,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-04-24,10,FLOOR_BOUNCE,Regime Transition,301.1,316.4,316.4,297.0,False,4.8814,5.0814,7.2899,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-05-04,15,FLOOR_BOUNCE,Regime Transition,301.1,319.05,319.05,297.0,False,5.7615,5.9615,7.921,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-04-15,3,PINCH_ZONE,Regime Transition,301.1,312.45,312.45,297.0,False,3.5695,3.7695,4.085,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-04-17,5,PINCH_ZONE,Regime Transition,301.1,318.1,318.1,297.0,False,5.446,5.646,5.9283,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-04-24,10,PINCH_ZONE,Regime Transition,301.1,316.4,316.4,297.0,False,4.8814,5.0814,7.2899,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-09,2026-04-10,2026-05-04,15,PINCH_ZONE,Regime Transition,301.1,319.05,319.05,297.0,False,5.7615,5.9615,7.921,-1.1458,53.81,100.0,26.0,22.2,26.4,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,0.982384823848248,2.035112781381221,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-04-16,3,FLOOR_BOUNCE,Regime Transition,299.95,312.25,312.25,297.0,False,3.9007,4.1007,5.6843,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-04-20,5,FLOOR_BOUNCE,Regime Transition,299.95,319.7,319.7,297.0,False,6.3844,6.5844,7.7013,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-04-27,10,FLOOR_BOUNCE,Regime Transition,299.95,320.9,320.9,297.0,False,6.7845,6.9845,8.3347,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-05-05,15,FLOOR_BOUNCE,Regime Transition,299.95,319.45,319.45,297.0,False,6.3011,6.5011,8.3347,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-04-16,3,PINCH_ZONE,Regime Transition,299.95,312.25,312.25,297.0,False,3.9007,4.1007,5.6843,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-04-20,5,PINCH_ZONE,Regime Transition,299.95,319.7,319.7,297.0,False,6.3844,6.5844,7.7013,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-04-27,10,PINCH_ZONE,Regime Transition,299.95,320.9,320.9,297.0,False,6.7845,6.9845,8.3347,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-10,2026-04-13,2026-05-05,15,PINCH_ZONE,Regime Transition,299.95,319.45,319.45,297.0,False,6.3011,6.5011,8.3347,-0.7668,48.04,80.3,31.4,28.59,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,1.3728444667671313,2.242531544288817,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-04-20,3,INVENTORY_MIGRATION,Bullish Breakout,315.0,319.7,319.7,300.0,False,1.2921,1.4921,2.5556,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-04-22,5,INVENTORY_MIGRATION,Bullish Breakout,315.0,319.75,319.75,300.0,False,1.3079,1.5079,2.5556,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-04-29,10,INVENTORY_MIGRATION,Bullish Breakout,315.0,320.35,320.35,300.0,False,1.4984,1.6984,3.1587,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-05-07,15,INVENTORY_MIGRATION,Bullish Breakout,315.0,313.8,313.8,300.0,False,-0.581,-0.381,3.1587,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-04-20,3,IV_SKEW_ACCUMULATION,Bullish Breakout,315.0,319.7,319.7,300.0,False,1.2921,1.4921,2.5556,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-04-22,5,IV_SKEW_ACCUMULATION,Bullish Breakout,315.0,319.75,319.75,300.0,False,1.3079,1.5079,2.5556,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-04-29,10,IV_SKEW_ACCUMULATION,Bullish Breakout,315.0,320.35,320.35,300.0,False,1.4984,1.6984,3.1587,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-15,2026-04-16,2026-05-07,15,IV_SKEW_ACCUMULATION,Bullish Breakout,315.0,313.8,313.8,300.0,False,-0.581,-0.381,3.1587,-1.4286,45.05,11.1,37.6,9.12,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,2.9150197628458274,0.41006505846772345,40-60,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-17,2026-04-20,2026-04-22,3,INVENTORY_MIGRATION,Bullish Accumulation,319.0,319.75,319.75,300.0,False,0.0351,0.2351,1.2696,-1.0815,53.35,100.0,44.0,22.06,26.4,LONG_GAMMA,Expansion,Bull Put Spread (Credit),cash_ohlc,True,6.834592779177173,2.7987173818906808,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-17,2026-04-20,2026-04-24,5,INVENTORY_MIGRATION,Bullish Accumulation,319.0,316.4,316.4,300.0,False,-1.015,-0.815,1.2696,-1.4107,53.35,100.0,44.0,22.06,26.4,LONG_GAMMA,Expansion,Bull Put Spread (Credit),cash_ohlc,True,6.834592779177173,2.7987173818906808,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-17,2026-04-20,2026-05-04,10,INVENTORY_MIGRATION,Bullish Accumulation,319.0,319.05,319.05,300.0,False,-0.1843,0.0157,1.8652,-1.5674,53.35,100.0,44.0,22.06,26.4,LONG_GAMMA,Expansion,Bull Put Spread (Credit),cash_ohlc,True,6.834592779177173,2.7987173818906808,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-17,2026-04-20,2026-05-11,15,INVENTORY_MIGRATION,Bullish Accumulation,319.0,310.9,310.9,300.0,False,-2.7392,-2.5392,1.8652,-2.837,53.35,100.0,44.0,22.06,26.4,LONG_GAMMA,Expansion,Bull Put Spread (Credit),cash_ohlc,True,6.834592779177173,2.7987173818906808,40-60,macro_25_50,ifs_60_100,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-22,2026-04-23,2026-04-24,3,INVENTORY_MIGRATION,Bullish Breakout,320.0,315.0,316.4,315.0,True,-1.7625,-1.5625,1.5469,-1.7188,34.82,14.5,47.9,340.41,26.4,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,7.768790023592853,1.786957890509644,20-40,macro_25_50,ifs_0_15,rs_0_5
POWERGRID,NIFTY ENERGY,2026-04-22,2026-04-23,2026-04-24,5,INVENTORY_MIGRATION,Bullish Breakout,320.0,315.0,316.4,315.0,True,-1.7625,-1.5625,1.5469,-1.7188,34.82,14.5,47.9,340.41,26.4,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,7.768790023592853,1.786957890509644,20-40,macro_25_50,ifs_0_15,rs_0_5
